unit_index,task,band,dyad,ch1_index,ch2_index,ch1,ch2,observed_effect,observed_studentized,p_label_unadjusted,p_label_maxT,label_candidate
1122,decision,theta,pair12,2,1,F3,C3,0.024813363328576088,1.30085027217865,0.19376124775044992,1.0,False
1123,decision,theta,pair12,2,2,F3,F3,0.001759112230502069,0.09245093166828156,0.9330133973205359,1.0,False
1124,decision,theta,pair12,2,3,F3,Fz,-0.02285964973270893,-1.0064060688018799,0.3161367726454709,1.0,False
1125,decision,theta,pair12,2,4,F3,F4,0.010593793354928493,0.523630678653717,0.6014797040591882,1.0,False
1126,decision,theta,pair12,2,5,F3,C4,0.01474676001816988,0.6997463703155518,0.49350129974005197,1.0,False
1127,decision,theta,pair12,2,6,F3,P4,0.009328063577413559,0.4372408390045166,0.6586682663467307,1.0,False
1128,decision,theta,pair12,2,7,F3,Cz,0.027838146314024925,1.320177674293518,0.1861627674465107,1.0,False
1129,decision,theta,pair12,2,8,F3,Pz,0.010311000980436802,0.5585999488830566,0.5744851029794041,1.0,False
1130,decision,theta,pair12,2,9,F3,Fp1,0.020207351073622704,0.9814072847366333,0.3281343731253749,1.0,False
1131,decision,theta,pair12,2,10,F3,Fp2,0.0012003546580672264,0.05319591239094734,0.9592081583683263,1.0,False
1132,decision,theta,pair12,2,11,F3,T3,0.024337569251656532,1.2472560405731201,0.21495700859828035,1.0,False
1133,decision,theta,pair12,2,12,F3,T5,0.043633732944726944,2.2482337951660156,0.023795240951809637,1.0,False
1134,decision,theta,pair12,2,13,F3,O1,0.024820508435368538,1.2079455852508545,0.23075384923015396,1.0,False
1135,decision,theta,pair12,2,14,F3,O2,0.043382249772548676,2.3650577068328857,0.01979604079184163,1.0,False
1136,decision,theta,pair12,2,15,F3,F7,0.02886934205889702,1.3649898767471313,0.16716656668666266,1.0,False
1137,decision,theta,pair12,2,16,F3,F8,-0.03221554681658745,-1.6127896308898926,0.11017796440711858,1.0,False
1138,decision,theta,pair12,2,17,F3,T6,-0.0102775190025568,-0.44986802339553833,0.6540691861627674,1.0,False
1139,decision,theta,pair12,2,18,F3,T4,-0.015713850036263466,-0.7439752817153931,0.4575084983003399,1.0,False
1140,decision,theta,pair12,3,0,Fz,P3,0.0056319525465369225,0.26108503341674805,0.8000399920015997,1.0,False
1141,decision,theta,pair12,3,1,Fz,C3,0.025973690673708916,1.189375877380371,0.23455308938212358,1.0,False
1142,decision,theta,pair12,3,2,Fz,F3,0.01823386922478676,0.8814562559127808,0.385122975404919,1.0,False
1143,decision,theta,pair12,3,3,Fz,Fz,0.02706817165017128,1.2501765489578247,0.21155768846230755,1.0,False
1144,decision,theta,pair12,3,4,Fz,F4,0.0066623687744140625,0.3699277937412262,0.7136572685462907,1.0,False
1145,decision,theta,pair12,3,5,Fz,C4,0.015601666644215584,0.7178763747215271,0.47250549890022,1.0,False
1146,decision,theta,pair12,3,6,Fz,P4,0.051119107753038406,2.4000020027160645,0.015396920615876825,1.0,False
1147,decision,theta,pair12,3,7,Fz,Cz,0.035480961203575134,1.6368112564086914,0.09898020395920816,1.0,False
1148,decision,theta,pair12,3,8,Fz,Pz,0.025655508041381836,1.2263656854629517,0.21975604879024196,1.0,False
1149,decision,theta,pair12,3,9,Fz,Fp1,0.018404364585876465,0.9024837017059326,0.36172765446910615,1.0,False
1150,decision,theta,pair12,3,10,Fz,Fp2,-0.007397825364023447,-0.3578714430332184,0.7250549890021996,1.0,False
1151,decision,theta,pair12,3,11,Fz,T3,0.02271798811852932,1.1192189455032349,0.260747850429914,1.0,False
1152,decision,theta,pair12,3,12,Fz,T5,0.008809519931674004,0.4094890356063843,0.6744651069786043,1.0,False
1153,decision,theta,pair12,3,13,Fz,O1,0.0011579371057450771,0.049966420978307724,0.9576084783043392,1.0,False
1154,decision,theta,pair12,3,14,Fz,O2,0.0031391673255711794,0.17874111235141754,0.8548290341931614,1.0,False
1155,decision,theta,pair12,3,15,Fz,F7,0.005447681527584791,0.3012067973613739,0.77124575084983,1.0,False
1156,decision,theta,pair12,3,16,Fz,F8,0.012623714283108711,0.6335359215736389,0.5406918616276745,1.0,False
1157,decision,theta,pair12,3,17,Fz,T6,0.026471653953194618,1.225401759147644,0.22215556888622276,1.0,False
1158,decision,theta,pair12,3,18,Fz,T4,-0.027697859331965446,-1.399501919746399,0.16456708658268346,1.0,False
1159,decision,theta,pair12,4,0,F4,P3,0.04724472761154175,2.206587791442871,0.028994201159768047,1.0,False
1160,decision,theta,pair12,4,1,F4,C3,0.04698425158858299,2.370713949203491,0.017196560687862426,1.0,False
1161,decision,theta,pair12,4,2,F4,F3,-0.03867661952972412,-1.9945539236068726,0.046990601879624075,1.0,False
1162,decision,theta,pair12,4,3,F4,Fz,0.0075185541063547134,0.37618574500083923,0.7034593081383723,1.0,False
1163,decision,theta,pair12,4,4,F4,F4,0.01032363809645176,0.4383253753185272,0.6588682263547291,1.0,False
1164,decision,theta,pair12,4,5,F4,C4,0.012965348549187183,0.6436107754707336,0.5332933413317337,1.0,False
1165,decision,theta,pair12,4,6,F4,P4,0.042674727737903595,1.81078040599823,0.0655868826234753,1.0,False
1166,decision,theta,pair12,4,7,F4,Cz,0.03948266804218292,1.948433518409729,0.05358928214357129,1.0,False
1167,decision,theta,pair12,4,8,F4,Pz,0.03132891654968262,1.5116088390350342,0.1287742451509698,1.0,False
1168,decision,theta,pair12,4,9,F4,Fp1,0.011614163406193256,0.5506344437599182,0.5844831033793242,1.0,False
1169,decision,theta,pair12,4,10,F4,Fp2,-0.018903175368905067,-1.0053033828735352,0.3089382123575285,1.0,False
1170,decision,theta,pair12,4,11,F4,T3,0.015699217095971107,0.8004500865936279,0.4231153769246151,1.0,False
1171,decision,theta,pair12,4,12,F4,T5,-0.03197556734085083,-1.713024616241455,0.08658268346330734,1.0,False
1172,decision,theta,pair12,4,13,F4,O1,-0.017714785411953926,-0.9032685160636902,0.3697260547890422,1.0,False
1173,decision,theta,pair12,4,14,F4,O2,-0.011098191142082214,-0.5980108380317688,0.5588882223555289,1.0,False
1174,decision,theta,pair12,4,15,F4,F7,0.007738699205219746,0.3965628147125244,0.6930613877224555,1.0,False
1175,decision,theta,pair12,4,16,F4,F8,0.03226799890398979,1.436600685119629,0.15116976604679064,1.0,False
1176,decision,theta,pair12,4,17,F4,T6,0.0033135635312646627,0.1599545031785965,0.8702259548090382,1.0,False
1177,decision,theta,pair12,4,18,F4,T4,0.01564829610288143,0.7718507051467896,0.4491101779644071,1.0,False
1178,decision,theta,pair12,5,0,C4,P3,0.026102880015969276,1.2971456050872803,0.19996000799840033,1.0,False
1179,decision,theta,pair12,5,1,C4,C3,0.01548057608306408,0.7672532200813293,0.4455108978204359,1.0,False
1180,decision,theta,pair12,5,2,C4,F3,0.015392277389764786,0.7171506285667419,0.4793041391721656,1.0,False
1181,decision,theta,pair12,5,3,C4,Fz,0.004722789861261845,0.24851074814796448,0.8138372325534893,1.0,False
1182,decision,theta,pair12,5,4,C4,F4,0.010961503721773624,0.5020908713340759,0.6390721855628875,1.0,False
1183,decision,theta,pair12,5,5,C4,C4,0.0066048940643668175,0.29601752758026123,0.7718456308738252,1.0,False
1184,decision,theta,pair12,5,6,C4,P4,-0.010441386140882969,-0.5343942046165466,0.6002799440111978,1.0,False
1185,decision,theta,pair12,5,7,C4,Cz,0.0018166207009926438,0.08769559115171432,0.9254149170165967,1.0,False
1186,decision,theta,pair12,5,8,C4,Pz,-0.02803911454975605,-1.3671202659606934,0.17336532693461307,1.0,False
1187,decision,theta,pair12,5,9,C4,Fp1,0.030513914301991463,1.4204959869384766,0.15556888622275544,1.0,False
1188,decision,theta,pair12,5,10,C4,Fp2,-3.306230064481497e-05,-0.010886402800679207,0.9906018796240752,1.0,False
1189,decision,theta,pair12,5,11,C4,T3,0.005017746239900589,0.24232088029384613,0.8040391921615677,1.0,False
1190,decision,theta,pair12,5,12,C4,T5,-0.013260185718536377,-0.5816458463668823,0.5696860627874425,1.0,False
1191,decision,theta,pair12,5,13,C4,O1,0.004788185935467482,0.23228859901428223,0.8104379124175165,1.0,False
1192,decision,theta,pair12,5,14,C4,O2,0.02335602417588234,1.1085104942321777,0.277744451109778,1.0,False
1193,decision,theta,pair12,5,15,C4,F7,-0.006957904435694218,-0.3324352502822876,0.734253149370126,1.0,False
1194,decision,theta,pair12,5,16,C4,F8,-0.0018930250080302358,-0.08662327378988266,0.9348130373925215,1.0,False
1195,decision,theta,pair12,5,17,C4,T6,0.007953670807182789,0.42241325974464417,0.672865426914617,1.0,False
1196,decision,theta,pair12,5,18,C4,T4,0.04674879088997841,2.1610519886016846,0.036192761447710456,1.0,False
1197,decision,theta,pair12,6,0,P4,P3,0.03631521761417389,1.673802137374878,0.09918016396720655,1.0,False
1198,decision,theta,pair12,6,1,P4,C3,-0.011689702980220318,-0.5472476482391357,0.5748850229954009,1.0,False
1199,decision,theta,pair12,6,2,P4,F3,-0.021468529477715492,-1.123669147491455,0.2569486102779444,1.0,False
1200,decision,theta,pair12,6,3,P4,Fz,0.039056528359651566,1.7789037227630615,0.07838432313537293,1.0,False
1201,decision,theta,pair12,6,4,P4,F4,0.023961901664733887,1.0865646600723267,0.28374325134973005,1.0,False
1202,decision,theta,pair12,6,5,P4,C4,0.015981202945113182,0.7666007280349731,0.4433113377324535,1.0,False
1203,decision,theta,pair12,6,6,P4,P4,0.02018090710043907,0.9305664896965027,0.3609278144371126,1.0,False
1204,decision,theta,pair12,6,7,P4,Cz,0.0264570415019989,1.2609920501708984,0.20415916816636673,1.0,False
1205,decision,theta,pair12,6,8,P4,Pz,0.010955077596008778,0.4796397089958191,0.6324735052989402,1.0,False
1206,decision,theta,pair12,6,9,P4,Fp1,0.021789584308862686,0.9962366223335266,0.3199360127974405,1.0,False
1207,decision,theta,pair12,6,10,P4,Fp2,0.044413190335035324,1.950663447380066,0.051789642071585686,1.0,False
1208,decision,theta,pair12,6,11,P4,T3,-0.01650860533118248,-0.8048261404037476,0.42651469706058787,1.0,False
1209,decision,theta,pair12,6,12,P4,T5,-0.01183708943426609,-0.540631890296936,0.5994801039792041,1.0,False
1210,decision,theta,pair12,6,13,P4,O1,0.01867718994617462,0.7968313694000244,0.42451509698060386,1.0,False
1211,decision,theta,pair12,6,14,P4,O2,0.023522747680544853,1.1477067470550537,0.2523495300939812,1.0,False
1212,decision,theta,pair12,6,15,P4,F7,0.03522523120045662,1.6544082164764404,0.09818036392721456,1.0,False
1213,decision,theta,pair12,6,16,P4,F8,-0.01518526766449213,-0.6807503700256348,0.48570285942811436,1.0,False
1214,decision,theta,pair12,6,17,P4,T6,0.013297608122229576,0.6287763714790344,0.5358928214357128,1.0,False
1215,decision,theta,pair12,6,18,P4,T4,-0.00453105429187417,-0.17433016002178192,0.858628274345131,1.0,False
1216,decision,theta,pair12,7,0,Cz,P3,-0.010127677582204342,-0.5079898834228516,0.6092781443711258,1.0,False
1217,decision,theta,pair12,7,1,Cz,C3,0.013502099551260471,0.6774174571037292,0.5036992601479704,1.0,False
1218,decision,theta,pair12,7,2,Cz,F3,0.02655092254281044,1.4723771810531616,0.14557088582283542,1.0,False
1219,decision,theta,pair12,7,3,Cz,Fz,-0.01812337152659893,-0.8465427160263062,0.40071985602879423,1.0,False
1220,decision,theta,pair12,7,4,Cz,F4,-0.012196524068713188,-0.5516006350517273,0.5786842631473705,1.0,False
1221,decision,theta,pair12,7,5,Cz,C4,0.0049122958444058895,0.22074612975120544,0.8270345930813837,1.0,False
1222,decision,theta,pair12,7,6,Cz,P4,0.012521537020802498,0.5839819312095642,0.5606878624275144,1.0,False
1223,decision,theta,pair12,7,7,Cz,Cz,0.0430847704410553,2.12654709815979,0.03059388122375525,1.0,False
1224,decision,theta,pair12,7,8,Cz,Pz,0.04301091283559799,2.2412519454956055,0.02559488102379524,1.0,False
1225,decision,theta,pair12,7,9,Cz,Fp1,-0.009383504278957844,-0.44065749645233154,0.6680663867226555,1.0,False
1226,decision,theta,pair12,7,10,Cz,Fp2,-0.02271532639861107,-1.1308317184448242,0.2595480903819236,1.0,False
1227,decision,theta,pair12,7,11,Cz,T3,0.012141447514295578,0.6060743927955627,0.5458908218356329,1.0,False
1228,decision,theta,pair12,7,12,Cz,T5,-0.01724681444466114,-0.9313421249389648,0.35432913417316536,1.0,False
1229,decision,theta,pair12,7,13,Cz,O1,0.003320839023217559,0.12151666730642319,0.904619076184763,1.0,False
1230,decision,theta,pair12,7,14,Cz,O2,0.01733344793319702,0.8713865280151367,0.3863227354529094,1.0,False
1231,decision,theta,pair12,7,15,Cz,F7,0.0025058661121875048,0.11265051364898682,0.9080183963207359,1.0,False
1232,decision,theta,pair12,7,16,Cz,F8,-0.00043404463212937117,-0.01663999818265438,0.9862027594481104,1.0,False
1233,decision,theta,pair12,7,17,Cz,T6,0.04317844659090042,2.1325459480285645,0.029394121175764846,1.0,False
1234,decision,theta,pair12,7,18,Cz,T4,0.02309609018266201,1.181426763534546,0.23515296940611877,1.0,False
1235,decision,theta,pair12,8,0,Pz,P3,0.05948428809642792,2.809691905975342,0.003799240151969606,1.0,False
1236,decision,theta,pair12,8,1,Pz,C3,0.035332512110471725,1.6426440477371216,0.09958008398320337,1.0,False
1237,decision,theta,pair12,8,2,Pz,F3,0.02360924519598484,1.2345314025878906,0.21215756848630274,1.0,False
1238,decision,theta,pair12,8,3,Pz,Fz,0.04608607664704323,2.1759278774261475,0.027994401119776045,1.0,False
1239,decision,theta,pair12,8,4,Pz,F4,0.02598860301077366,1.247506022453308,0.20975804839032194,1.0,False
1240,decision,theta,pair12,8,5,Pz,C4,0.016854289919137955,0.8044455647468567,0.4215156968606279,1.0,False
1241,decision,theta,pair12,8,6,Pz,P4,0.025141149759292603,1.1577202081680298,0.2513497300539892,1.0,False
1242,decision,theta,pair12,8,7,Pz,Cz,0.000218603468965739,-0.0028042288031429052,0.9976004799040192,1.0,False
1243,decision,theta,pair12,8,8,Pz,Pz,0.02581024542450905,1.2207661867141724,0.22435512897420515,1.0,False
1244,decision,theta,pair12,8,9,Pz,Fp1,0.03941819816827774,1.88771390914917,0.05538892221555689,1.0,False
1245,decision,theta,pair12,8,10,Pz,Fp2,0.02673834003508091,1.2426965236663818,0.20615876824635074,1.0,False
1246,decision,theta,pair12,8,11,Pz,T3,0.018934519961476326,1.0501841306686401,0.2897420515896821,1.0,False
1247,decision,theta,pair12,8,12,Pz,T5,0.013129760511219501,0.6504676342010498,0.5126974605078984,1.0,False
1248,decision,theta,pair12,8,13,Pz,O1,-0.0034273536875844,-0.16327762603759766,0.871625674865027,1.0,False
1249,decision,theta,pair12,8,14,Pz,O2,0.044895246624946594,2.1295502185821533,0.036192761447710456,1.0,False
1250,decision,theta,pair12,8,15,Pz,F7,0.02361748181283474,1.1511621475219727,0.2443511297740452,1.0,False
1251,decision,theta,pair12,8,16,Pz,F8,0.01635623350739479,0.7812840342521667,0.43171365726854627,1.0,False
1252,decision,theta,pair12,8,17,Pz,T6,-0.028784900903701782,-1.4776748418807983,0.14057188562287543,1.0,False
1253,decision,theta,pair12,8,18,Pz,T4,0.05015706643462181,2.471759080886841,0.01199760047990402,1.0,False
1254,decision,theta,pair12,9,0,Fp1,P3,-0.007836059667170048,-0.37472307682037354,0.7070585882823436,1.0,False
1255,decision,theta,pair12,9,1,Fp1,C3,0.029219593852758408,1.4353715181350708,0.15456908618276344,1.0,False
1256,decision,theta,pair12,9,2,Fp1,F3,0.0001997687795665115,0.0019228204619139433,0.9978004399120176,1.0,False
1257,decision,theta,pair12,9,3,Fp1,Fz,0.005120163783431053,0.2694163918495178,0.7806438712257548,1.0,False
1258,decision,theta,pair12,9,4,Fp1,F4,-0.01806807890534401,-0.9180793762207031,0.3695260947810438,1.0,False
1259,decision,theta,pair12,9,5,Fp1,C4,0.011570625007152557,0.574435830116272,0.5632873425314937,1.0,False
1260,decision,theta,pair12,9,6,Fp1,P4,-0.012291565537452698,-0.625097393989563,0.5236952609478105,1.0,False
1261,decision,theta,pair12,9,7,Fp1,Cz,0.03423610329627991,1.5867458581924438,0.11577684463107378,1.0,False
1262,decision,theta,pair12,9,8,Fp1,Pz,0.026397526264190674,1.255719542503357,0.21135772845430914,1.0,False
1263,decision,theta,pair12,9,9,Fp1,Fp1,0.005379679147154093,0.2722112536430359,0.7960407918416317,1.0,False
1264,decision,theta,pair12,9,10,Fp1,Fp2,0.02779773809015751,1.399440884590149,0.16256748650269945,1.0,False
1265,decision,theta,pair12,9,11,Fp1,T3,-0.0040929289534688,-0.22998571395874023,0.8168366326734653,1.0,False
1266,decision,theta,pair12,9,12,Fp1,T5,0.01774683967232704,0.8945330381393433,0.36472705458908217,1.0,False
1267,decision,theta,pair12,9,13,Fp1,O1,0.03300764784216881,1.6167415380477905,0.10577884423115377,1.0,False
1268,decision,theta,pair12,9,14,Fp1,O2,-0.0052249254658818245,-0.23735621571540833,0.8122375524895021,1.0,False
1269,decision,theta,pair12,9,15,Fp1,F7,-0.017627255991101265,-0.8355426788330078,0.4055188962207559,1.0,False
1270,decision,theta,pair12,9,16,Fp1,F8,0.014085246250033379,0.6790241599082947,0.49870025994801037,1.0,False
1271,decision,theta,pair12,9,17,Fp1,T6,-0.003133652498945594,-0.14838427305221558,0.8874225154969007,1.0,False
1272,decision,theta,pair12,9,18,Fp1,T4,0.004594891332089901,0.2395433932542801,0.8062387522495501,1.0,False
1273,decision,theta,pair12,10,0,Fp2,P3,0.04372010752558708,1.934960961341858,0.05318936212757448,1.0,False
1274,decision,theta,pair12,10,1,Fp2,C3,0.03151332587003708,1.396631121635437,0.16276744651069786,1.0,False
1275,decision,theta,pair12,10,2,Fp2,F3,-0.007357900030910969,-0.35110747814178467,0.7310537892421516,1.0,False
1276,decision,theta,pair12,10,3,Fp2,Fz,0.032850220799446106,1.6297378540039062,0.10637872425514897,1.0,False
1277,decision,theta,pair12,10,4,Fp2,F4,0.04282773286104202,2.0763893127441406,0.03839232153569286,1.0,False
1278,decision,theta,pair12,10,5,Fp2,C4,-0.00956813246011734,-0.4645337164402008,0.6466706658668266,1.0,False
1279,decision,theta,pair12,10,6,Fp2,P4,0.03829764202237129,1.685813546180725,0.09098180363927215,1.0,False
1280,decision,theta,pair12,10,7,Fp2,Cz,0.031767554581165314,1.49112868309021,0.138372325534893,1.0,False
1281,decision,theta,pair12,10,8,Fp2,Pz,0.04879256337881088,2.2013638019561768,0.026794641071785644,1.0,False
1282,decision,theta,pair12,10,9,Fp2,Fp1,0.025595903396606445,1.2109782695770264,0.22955408918216358,1.0,False
1283,decision,theta,pair12,10,10,Fp2,Fp2,0.03612222522497177,1.671449899673462,0.09598080383923216,1.0,False
1284,decision,theta,pair12,10,11,Fp2,T3,-0.00877370685338974,-0.44251495599746704,0.6606678664267147,1.0,False
1285,decision,theta,pair12,10,12,Fp2,T5,-0.01762203499674797,-0.9262939095497131,0.3547290541891622,1.0,False
1286,decision,theta,pair12,10,13,Fp2,O1,0.01847871020436287,0.9025654196739197,0.370125974805039,1.0,False
1287,decision,theta,pair12,10,14,Fp2,O2,0.02061123587191105,1.035016655921936,0.3039392121575685,1.0,False
1288,decision,theta,pair12,10,15,Fp2,F7,-0.01578185334801674,-0.8024347424507141,0.4143171365726855,1.0,False
1289,decision,theta,pair12,10,16,Fp2,F8,-0.004788195714354515,-0.218928262591362,0.8326334733053389,1.0,False
1290,decision,theta,pair12,10,17,Fp2,T6,-0.0038063626270741224,-0.15097253024578094,0.878624275144971,1.0,False
1291,decision,theta,pair12,10,18,Fp2,T4,0.0006378781399689615,0.02980540134012699,0.9756048790241951,1.0,False
1292,decision,theta,pair12,11,0,T3,P3,0.012521347962319851,0.5619389414787292,0.5716856628674265,1.0,False
1293,decision,theta,pair12,11,1,T3,C3,0.023219546303153038,1.1560885906219482,0.2525494901019796,1.0,False
1294,decision,theta,pair12,11,2,T3,F3,-0.028606608510017395,-1.5487596988677979,0.11937612477504499,1.0,False
1295,decision,theta,pair12,11,3,T3,Fz,-0.011765225790441036,-0.5274518728256226,0.6074785042991402,1.0,False
1296,decision,theta,pair12,11,4,T3,F4,-0.008085934445261955,-0.4112338721752167,0.6774645070985803,1.0,False
1297,decision,theta,pair12,11,5,T3,C4,0.009029095061123371,0.3750491142272949,0.70625874825035,1.0,False
1298,decision,theta,pair12,11,6,T3,P4,-0.032487478107213974,-1.5049482583999634,0.13457308538292342,1.0,False
1299,decision,theta,pair12,11,7,T3,Cz,-0.00640672305598855,-0.3397854268550873,0.7366526694661067,1.0,False
1300,decision,theta,pair12,11,8,T3,Pz,0.021486543118953705,0.9353445172309875,0.3535292941411718,1.0,False
1301,decision,theta,pair12,11,9,T3,Fp1,-0.0006561565678566694,-0.020686015486717224,0.9840031993601279,1.0,False
1302,decision,theta,pair12,11,10,T3,Fp2,0.021667221561074257,1.09991455078125,0.2699460107978404,1.0,False
1303,decision,theta,pair12,11,11,T3,T3,0.0019086820539087057,0.06334896385669708,0.9484103179364127,1.0,False
1304,decision,theta,pair12,11,12,T3,T5,-0.003422708949074149,-0.1545020043849945,0.876624675064987,1.0,False
1305,decision,theta,pair12,11,13,T3,O1,-0.0039818258956074715,-0.17033706605434418,0.8680263947210558,1.0,False
1306,decision,theta,pair12,11,14,T3,O2,0.009071668609976768,0.4524349570274353,0.6486702659468107,1.0,False
1307,decision,theta,pair12,11,15,T3,F7,0.0012777784140780568,0.04516028240323067,0.9620075984803039,1.0,False
1308,decision,theta,pair12,11,16,T3,F8,-0.025478893890976906,-1.2770086526870728,0.20175964807038593,1.0,False
1309,decision,theta,pair12,11,17,T3,T6,-0.01801210641860962,-0.9898626208305359,0.3243351329734053,1.0,False
1310,decision,theta,pair12,11,18,T3,T4,0.027002505958080292,1.3813635110855103,0.16696660667866425,1.0,False
1311,decision,theta,pair12,12,0,T5,P3,0.02011166512966156,0.9646086096763611,0.33813237352529496,1.0,False
1312,decision,theta,pair12,12,1,T5,C3,0.014681074768304825,0.6847614049911499,0.4929014197160568,1.0,False
1313,decision,theta,pair12,12,2,T5,F3,-0.035281796008348465,-1.8886022567749023,0.060787842431513694,1.0,False
1314,decision,theta,pair12,12,3,T5,Fz,-0.013597938232123852,-0.6806974411010742,0.48990201959608076,1.0,False
